utterance_id,speaker_id,utterance,gender
0cb12fe61b,08a49,එල්ලා මරා දැමීමට ලක් වූ ඕනෑම අයකුට,f
0cb1407ad3,42cde,නැවතත් ස්තූතියි,m
0cb1c12cc5,3a747,සිහි ගැන්වීමට යි,f
0cb1df0597,d4fa9,ආත්ම ගණනකට හරියන පින්කමක් කරලත්,f
0cb2e99715,f3aed,තව කවුරුහරි හිරකාරයෙක් දැක්කොත්,m
0cb3d06b95,3d027,උඹත් මහ මී හරකෙක්නෙ,f
0cb4297db5,f71ec,තමන්ට උපකාර කළ බව,f
0cb4411bea,54c3a,අන්තිමට වැටලීම් ඒකකවල සිටින නිලධාරින්ට සිදුවන්නේ,f
0cb484d25b,71b3e,දන්න අය නෙමේනේ,f
0cb577398b,438c8,පිරිතක නියමිත ආනිශංස ලබාගැනීමට නම්,m
0cb66186a0,babec,මහණෙනි මුල මැද අග යහපත් වු,m
0cb691b822,f2ef0,පාප ලාමක අකුසල් බැහැර කරනවා නම්,f
0cb69b511f,c1c21,අත් උදව්වට හොරණ ප්‍රදේශයේ සිට ආ,f
0cb6a40213,3d027,මම කැමතියි කවි කියවන්න,f
0cb776f452,6fa50,ඒ හින්ද පොඩ්ඩක් තරහ නැතුව කියල දෙන්න,f
0cb7dd77ee,3fa09,බුද්ධඝෝෂ ධර්මපාල ධර්මගුප්ත හා ගොදත්ත වැනි තෙරවරුන් ය,m
0cb81f3d71,bd2b2,එනිසාම මෙය වෙනත් අනෙක්,f
0cb8308cc2,32358,එදා නැව් එනකම් බලා සිටියා,f
0cb87f70a9,91403,ඊබට් ද සිල්වා මහතා පැවසුවේ මෙවැන්නකි,m
0cb887171d,97d0a,ගවේෂකයා පිටුපසට වූයේ ඌ ගැන දන්නා කියන නිසාය,m
0cb895f02e,3a976,අර ගෑණු ළමයා දිහා,m
0cb8d18c5e,2e893,සංගීතය සම්බන්ධයෙනුත් අපි විවිධාකාර වර්ග කිරීම් කරමු,m
0cb9cb1fcf,8eb5c,රාත්‍රී එකට පමණ මේ ළමයා කරුවලේම නැගිට්ටා,m
0cbae9c71d,c26ed,අපේ ආණ්ඩුව අත ඔසවන්න බියෙන් සිටී,f
0cbafe8d11,880bc,ඉල්ලන්න,m
0cbd284e99,93c65,තාම හරි ආදායමක් නැහැ,m
0cbd37133f,06105,එවේලේම දිව්‍ය ලෝකෙ,f
0cbd695d30,b3777,පිළිගැනීමට හෝ,m
0cbd8fd639,3f57d,මා ඉල්ලා සිටිනවා,m
0cbe117e15,d7f61,බුදුරජාණන් වහන්සේගේ පරිනිර්වාණයෙන් පසුව,f
0cbe68b575,74475,සිය දරුවා අතැර,f
0cbea4b7b1,3d027,එදා වේල හොයා ගන්න කලාකරුවෝ ඉන්නේ,f
0cbeaeeade,acbee,බොහෝ කලක් නිදුක් නීරෝගීව,m
0cbf4bc405,dca20,අපට සිත දියුණු කරන්න බෑ,m
0cc08a94b0,6a26f,අඳුරෙයි එළියෙයි,f
0cc24f9c34,c26ed,ඒවාගේම එම චරිතවල හැසිරිම,f
0cc2f59007,016b5,බොහෝ දේවල් විද්‍යාවෙන් පැහැදිලි කල්ල තියෙනව,f
0cc2faf1fd,06d5c,ටිකක් දුකයි,m
0cc40e9f6b,5a51f,මෙතැන තියෙන්නේ අතිශයෝක්තියට නැංවූ උපමාවක්,f
0cc466c551,dff99,එතුමා රජබවට පත් වන්නේ,f
0cc5b554d0,89f4f,එතන හිටපු මහත්තයෙක්,f
0cc5fb89de,be485,මේ වගේ ඓතිහාසික පුදබිම් සොයාගෙන යන එක,f
0cc6adc68c,a3a6a,එහෙමනම් ඔයාලම,f
0cc791097c,89f4f,බොහොම පිං මහන්සිවෙලා සිංහල උප සිරැසි ලබා දුන්නට,f
0cc7f55020,95589,එසේ නම් මේ පිය පුතුන් අතර ජීවිතයේ,m
0cc8b4e058,cc837,මේ කිසිවක් සිදු නොවන අතර,f
0cc8c498a4,ee9b8,ආකිමිඞීස් මෙන් යුරේකා යුරේකා යැයි,m
0cc8fa26b9,41a77,උඩ තියෙන තොරන් කෑල්ල,f
0cca723fa0,af4ca,මේවා මනෝභාවයන් ලෙස ද චිත්ත ආවේගයන් ලෙස ද හඳුන්වයි,f
0ccabab727,f9563,හසා කොල්ල බර වැඩ නොවැ,m
0ccb89dbfc,4b1be,වස්තුව විනාශවීමෙන් අවසන් වේ,f
0ccbc89f48,03500,විකිණෙනවා කීවොත්,m
0ccc21cddf,eae99,මේ අයට පේන්නේ,m
0ccc2e178a,fe011,මේ ආදී වශයෙන් විවිධාකාර සතුන්ටත් ආවේශ වී,m
0ccc55cecb,1a1f3,බාධා විය හැකි හැසිරීම් වල,m
0ccc80224e,2fff2,ඒවා කටාර් රටේ ගෙවල් වෙන්නැ,f
0cccb50879,47746,කළුවර ලී කණු වල අලංකාරය සඳහා කැටයම් කොටා තිබේ,f
0ccd2e2f48,be173,බලමු,f
0cce06887a,349a2,කුඩා වෙනස්කම් වලින් යුක්තය,f
0cce278776,a08e7,අන් අයට අමුතු දෙයක් වූයේ නැත,m
0cce540146,501f8,රුවන්මළුව නම් බිමෙක ඉදිකළ බැවින්,f
0cceb4438a,bb0e6,පිරිනිවන් පාන්නට මොහොතකට කලින්,f
0ccf156009,89130,උදේට විතර එළියට ගිහිල්ල පැය භාගයකින් විතර ආපසු එනවා,f
0ccf4c73b3,c8784,එනිසා ධර්මය තුලින්,f
0ccf794bc8,80862,අපි කළ විනාශයන්,m
0cd02df105,b7054,ඇයි එවැනි රටකට උදව්,m
0cd0331ad3,32358,මේක අවස්ථාවක් කරගන්නවා,f
0cd03989a6,8b124,ඒවගේම සිංහලෙන් තියෙන වෙබ් පිටු ගණන,f
0cd1640468,e8ec1,ඒක උළුප්පන්න,m
0cd1b67377,0eee9,සාම්ප්‍රදායික බේකරි කර්මාන්ත කරුවන් නොසිතන,f
0cd1c24295,e3235,ක්‍රියාත්මක වෙන ක්‍රමවේදයක් ඇය පවසන්නීය,m
0cd1ccf976,227d7,ඉඞ් සංස්කාරය තුළදී සිදුවනුයේ,f
0cd1e64918,30026,සැනසිම ලැබුවෙක් කවදාවත්,f
0cd208d4b6,309ce,සෑම විටම පරිසරයට අවශ්‍ය විදිහට සිද්ද වෙන්නේ නැ,m
0cd29340f4,dca20,එක්තරා භික්ෂූන්වහන්සේ නමකට,m
0cd34d65f8,0eee9,නැවතත් මා සඳහන් කරනවා,f
0cd37bf8da,e8724,මා අසා තිබෙනවා,m
0cd3a48829,da449,මේක කොහොම හරි දුන්නට,f
0cd3f75617,fd8a1,රැස්ව සිටිය යුතු යි,m
0cd4102f14,5c543,ප්‍රමිති ගත කළොත්,f
0cd4f5a5b4,be843,එතකොට අපට පේනවා,m
0cd5d7efe9,d1c44,ළමයින් බිය ගැන්වීමට,f
0cd63dae3b,a08e7,අමානුෂික ක්‍රියාවන්ට මෙම නිර්වචන අදාළ වේ,m
0cd68471ed,231ca,මේ අනුව රජයට එක්වෙති,m
0cd6bc1c22,206b6,අපි උරුමකම් කියන සංස්කෘතීන්,f
0cd6dc626a,2f415,අපි දැනගන්න ඕනි,f
0cd7b8c178,f2931,අද සවස ගණන් කිරීමේ මධ්‍යස්ථානයට ගිය,m
0cd7ffffb8,7424f,බොහෝ ආනිශංසදායක වෙනවා,m
0cd8291912,d71b2,බුදු සිරිත කවියට නැඟීම,f
0cd9cbbf1a,1c3b9,සමාජ අසාධාරණත්වය,m
0cda1010b7,8827b,චිම්පන්සියෙකු වැනි සතෙක් උපදින්නේ නැත්තේ,f
0cda3176ad,9f1f5,ඒක ඔවුන්ට,m
0cda43ebb3,0b370,එතකොට කතාව රචනා කරලා තියෙන්නේ,m
0cdac5e66d,39029,ඒක නම් ඇත්ත,m
0cdacc1288,ddb8f,මහා කස්සප මහ රහතන් වහන්සේම,f
0cdadef521,6c5e8,මේ අපි වාඩිවෙන ආසනය ගැන,m
0cdb139087,c6f6b,ගව මස් අනුභවය නොකරති,f
0cdb7dea99,12204,අකුරු කර යන්න,f
0cdb7e2cca,8c558,හැමදාම නැතත්,f
0cdbc1a355,be341,දැන් හිරි ඔතප් කිසිවකින් තොරව,m
0cdc939ff9,80862,දෙවනි කොටසත් උපසිරැසි ගැන්නුවට,m
0cdd434506,d6d03,මං ඉදිරිපත් කළා,m
0cdf9bc385,f40d9,මෙහිදී ආර්යයන් වහන්සේ,m
0ce0c1a2c9,f2ef0,බෝසතුන් සිතේ සවියෙන්,f
0ce0d886da,e0b70,ස්තූතී ගෝලයා ජය වේවා,f
0ce0e84f57,c3bd0,අපේම විතරක් නෙමේ ඉතිං,f
0ce10176cb,019ba,එයට එරෙහි ප්‍රතික්‍රියාවක් ද වූයේ ය,f
0ce12593b5,f12ba,මැරතන් තරගයක ආරම්භක වෙඩිල්ල ඇසෙන තුරු,f
0ce1aeadb8,8827b,මේ සියලු පූජාවන් සිදු කරනුයේ,f
0ce1bfb563,f2ef0,එක අම්මණ්ඩි කෙනෙක් එයාට මගෙන් ළමයෙක් ඉන්නවා,f
0ce1e515ed,c6f6b,ඔහොම යන්,f
0ce24f7711,70278,අද දැක ගන්න පුළුවන් වෙයි,f
0ce34c9081,39cc4,ඉදිරිපත් කළ යුතුයි,f
0ce407c095,c094f,එහෙත් චිත්‍රපටයක නම් ඊට වඩා දෙයක් ද සිදුවිය හැක,m
0ce4173f05,cd0b3,මේවා රාවණා යුගයේ අවි විය යුතුයි,m
0ce452fcab,ccf7a,එතුමාගේ රන්වන් ශරීරයත්,m
0ce4573402,08a49,සිතට වහා රාගය පැන නගින්නේ ය,f
0ce46d167a,67c8b,ගන්න පුළුවන්,f
0ce492e088,2db87,බෝධි පූජාවෙන් ශාන්තිය උදා නොවන බව,m
0ce4a3bff3,346c1,මෙම ස්ථානය අයත්ව පැවැතියේ රුහුණු රාජ්‍යයට ය,f
0ce619d3a3,760be,මේ සතේ කාසි හරි ගණන්,f
0ce66ac22f,a4fcc,වසරකට පසුව දේශ සීමාවේදී පැවැත්විණි,m
0ce6a39b03,b8589,ඊට එරෙහිව හඬක් අවදිකරන්න හැකියාව තිබිය යුතුයි,f
0ce6e1f15a,db538,ඔය විශ්වකර්ම දෙවියො ගැනත්,f
0ce716cd49,c3bd0,එම ලිපියේ මාතෘකාව වූයේ,f
0ce74a2ec2,8b124,සාහිත්‍යයේ ප්‍රවර්ධනය පිළිබඳව,f
0ce7d67d82,e3ad7,වෙනස් වියහැකිය,f
0ce85ce74d,3fa09,ඒකට අපි කියනවා,m
0ce8e8d913,1afa7,මෙතුමියගෙ කැම්පේන් එක බාරගන්නව,m
0ce90203c0,156fe,ජීවත්වෙන්න ඉඩදෙන්න,f
0ce97dae90,db538,පිස්සු වැටිලා ඉන්නේ,f
0ce98eed1a,d316f,හැම දෙනාම කරලා තියෙන්නේ,f
0ce9e4994c,91fdf,මෙම බත් පිඩ අනුභව කොට,f
0cea1533db,a6493,ඔබ පොල් ගෙඩි කීයක්,f
0cea50ebd9,0b586,එක නිසා කලේ කවුද,f
0ceb30dec8,462e8,සෑහෙන පරක්කු වුණා නොවැ,f
0ceb85b5f1,05d76,අනික මතකනේ,f
0cebe3ed19,72b54,රතන සූත්‍රය විමසීමේදී ද,f
0cec1d0873,dd43a,ඒ වගේ කතා බලාපොරොත්තු වෙන්න එපා,m
0cec32dd27,37790,මෙලෙස පල කරන ලදි,f
0cec6dc39b,7599b,අගරජු ඊට ප්‍රතිචාර දක්වන්නේ,m
0cec8e0018,45f15,එය අනාවරණය විය,f
0cececea1c,41947,මෙකල මිහින්තලේ රාජගිරි නමින් හැඳින්වුණු ගල්ලෙනක,m
0ced3f5ade,3a747,අපේ ඉස්කෝලෙන් මෝරා ගිය,f
0cedca07c6,781ce,අවස්ථා කීපයක්ම වැරදියට ගායනා කළ නිසා,f
0cee274b0f,9a1ed,හදපු එක එවන්න පුළුවන්,f
0cee278594,34e56,අපි මෙහෙමවත් ඉතිරි වෙලා ඉන්න නෙව,m
0cee894ef0,a973b,හොඳනම් එකකුත් දාගෙනම යන්න,m
0ceed11fc7,f3aed,සිංහ වික්‍රාන්තිය නම් වූ ක්‍රමවේදයකට අනුව වේ,m
0cef1d34ef,babec,තොවිලයක් නටල යකා එලවගත්ත දවසට,m
0cef5f5fab,34e56,අපිට කියන්න වෙන්නේ,m
0cef873b5d,d4430,අපේ මිනිහගෙ වෙලාව කියන්නෙ,m
0cefbb2d5f,5556c,කවරෙකු විසින් දැයි විමසීය,f
0cf00f7594,cf7b2,සමාජය සංවර කළ හැකිවෙයි,f
0cf0e93f67,abbea,සම්මා දිට්ඨිය ඉදිරියටම අරගෙන තියෙන්නේ,m
0cf2e734e3,f2348,එවකට නර්තන ශිල්පියෙකු ලෙස ප්‍රසිද්ධියට පත්වෙලා,m
0cf3619b3e,72f9d,එක් අංගයක් බවට පත්කර ගත්තා,m
0cf37736b6,45f15,එයාට අයිතියක් තියෙනවා,f
